target,drug,cellline,sigid,concentration,gene,expression_value
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261015,1.0555331707000732
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351380,-0.3757671117782593
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300917,0.04778414964675903
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000328992,0.3478555679321289
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262644,0.6385562419891357
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000226319,-1.0346843004226685
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000033079,-0.20877762138843536
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000417654,-0.01823495328426361
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329967,-0.1314660906791687
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000454445,0.04841753840446472
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000397453,0.04841753840446472
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325313,0.17335815727710724
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357835,0.4591008126735687
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301727,-0.34601452946662903
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369141,-0.08205333352088927
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000259605,0.05269397795200348
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301458,-0.307473748922348
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258201,0.13403107225894928
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312615,0.09284089505672456
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346155,-0.8042447566986084
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000316109,-0.1927160918712616
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000283109,0.6219478845596313
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367637,0.023852460086345676
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313159,0.3594278395175934
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360540,-0.9811980724334716
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263549,-0.5500631332397461
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000371169,0.7523360848426819
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370658,1.0510656833648682
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353104,0.3930114209651947
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000340969,-0.4113592803478241
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385927,0.7689523696899414
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348043,0.0454830527305603
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000235332,-0.0002854540944099426
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360577,1.486747980117798
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000394390,-0.010452091693878174
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000376204,0.2414822429418564
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000314004,-0.6837568283081055
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000243045,0.14065423607826233
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000377696,0.1602678894996643
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305682,0.11220009624958037
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362410,0.07086047530174255
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355720,-0.2956165075302124
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000443900,-0.8596549034118652
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000398290,-0.6788937449455261
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354361,-0.9237576723098756
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000319255,0.11488066613674165
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353701,0.5835297107696533
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000415106,0.7585372924804688
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324205,0.9668770432472228
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000343706,0.11705805361270905
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000157600,-0.008778277784585953
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000339109,0.3584223985671997
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356920,-0.10506832599639893
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359990,0.4944300353527069
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356405,-0.5905200242996216
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000252011,-0.11225387454032898
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000319778,-0.4004456102848053
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000414558,0.009500876069068907
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351813,-0.6476578712463379
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000292782,-0.5731161832809448
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380779,0.17701011896133426
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355958,-1.682923436164856
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359518,-1.0198731422424316
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295588,-0.7278207540512085
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000341597,-0.06940613687038423
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000344353,-0.6505603194236755
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000371101,-0.6664798855781555
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000223073,0.5041847229003906
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355541,-0.07420434057712555
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361731,-0.33442944288253784
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363041,0.12380538880825046
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257700,0.6465318202972412
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308699,-0.3537592589855194
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000396918,-0.8984901905059814
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369871,-0.3174363076686859
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356630,-0.5371344089508057
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308369,-0.23880192637443545
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355471,-0.21534880995750427
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000341681,0.9499907493591307
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348596,-0.26649364829063416
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327214,-0.8899878263473511
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338397,0.048178672790527344
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000371193,-0.943064033985138
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356549,-0.6606566309928894
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000331087,-0.8969901204109192
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324127,1.5042161941528318
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326063,-0.2959262728691101
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000340737,-0.12444718182086945
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000321810,0.3107922077178955
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338523,0.5207931399345398
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365877,0.01260605454444885
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000232854,-0.3446241319179535
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251074,-0.4869028329849243
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000244766,0.7489363551139832
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000328103,0.4840189516544342
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258534,-0.2502683401107788
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000249373,-0.0139198899269104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000376827,-0.4457118809223175
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359660,0.657969057559967
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361245,0.10804109275341034
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000273359,0.40792736411094666
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356278,0.9288806915283204
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360645,-0.2486623674631119
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000284202,-0.27794429659843445
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000290902,0.986799657344818
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000374359,0.1071263551712036
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000322373,0.04487338662147522
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306425,1.5676180124282837
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000238892,1.6603786945343018
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000216446,-0.5545774102210999
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354501,0.3360721468925476
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362135,0.7066022157669067
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000268184,-0.6621655225753784
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000298310,0.8254364728927612
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263209,-0.5610325336456299
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000299213,0.6788860559463501
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000415203,-0.08580729365348816
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000342267,0.1694284975528717
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320567,0.192380964756012
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000225428,0.22406254708766934
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264644,-1.1526178121566772
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000336842,0.12049178779125215
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000391447,0.8048892617225647
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386881,0.14259812235832214
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251496,-0.9894067049026488
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263702,0.08477701246738434
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000434034,-0.07035791873931885
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000259400,-0.4031867980957031
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355014,1.291659593582153
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000340274,0.5965491533279419
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365837,0.3293561637401581
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357901,0.11199870705604552
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346437,0.9179577231407166
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000409231,-0.1851501762866974
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000206544,1.0059279203414917
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000268896,0.1965465545654297
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000340463,-0.2425558716058731
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357206,-0.26646167039871216
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000366565,0.4098761379718781
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000248958,-0.2449186444282532
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000323837,-0.6663055419921875
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000412788,0.14900483191013336
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338887,1.0220353603363037
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338606,-0.2274726778268814
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262316,-0.2990119159221649
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312235,-0.1274234801530838
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378360,-0.26182103157043457
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000276646,-0.08806343376636505
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361917,0.27739524841308594
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000315476,0.11015261709690094
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307235,0.24857909977436066
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000294129,-0.5002964735031128
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379133,1.6984047889709473
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000235932,0.7311130166053772
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000276590,0.9725217819213868
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000472847,1.0086550712585451
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000310521,-1.009825587272644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385328,0.17296403646469116
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261369,0.7271346449851991
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000254998,0.4566358327865601
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362121,0.8990787267684937
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313953,0.43114012479782093
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261520,-0.21603012084960935
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300835,-0.1031619906425476
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261708,0.3963257074356079
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000402038,-0.4593296349048615
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000316881,-0.5554800629615784
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000422464,-0.27808380126953125
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312550,-0.23842090368270874
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368664,-0.3129810690879822
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362979,-0.4067373871803284
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000322020,-0.6065662503242493
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000414109,0.1920635998249054
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000420443,-0.9243810176849364
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264265,1.0303875207900999
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262551,-1.0932199954986572
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000417185,0.13278143107891086
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000376758,1.0460958480834959
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311827,0.30761271715164185
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000269829,0.7191150784492493
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000469018,0.7191150784492493
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263174,-1.3912564516067505
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000387361,-0.7793499827384949
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261593,-0.6602382659912109
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000390849,1.3653333187103271
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000344683,0.0007526353001594543
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215980,-0.7763712406158447
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251588,-0.1327616423368454
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000317468,-0.360645979642868
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000298838,-0.305852085351944
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000162044,-1.3101600408554075
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266556,0.02963465452194214
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000389934,-0.7219388484954834
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000202831,-0.4896767139434815
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000314971,0.6072937250137329
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000281708,-0.898723840713501
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000344241,-0.3150494396686554
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362991,-1.0300724506378174
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000366934,0.8762550354003906
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378356,-4.660672187805176
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251312,-0.6756666898727417
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000276201,-0.3055219650268555
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000417464,-0.00929845869541168
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000333946,-0.4582885801792145
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000288199,0.037575632333755486
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351939,0.42733618617057795
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305810,-0.033479854464530945
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000235521,0.3063410520553589
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361010,-0.4741647243499756
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229179,-0.5076421499252319
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296785,0.4208237528800965
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367727,0.4596309661865234
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363824,0.11786659061908722
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365693,-0.9533630609512328
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263579,0.977244198322296
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000384222,-1.075050950050354
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000303482,-0.3312289118766785
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380785,0.07004474848508835
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000323439,0.1767379641532898
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000287394,-0.8350176215171814
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229903,-0.16533607244491574
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320359,0.02541185170412064
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000376615,0.9581931233406068
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326411,0.03864192962646485
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000373637,0.5286854505538939
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325508,-0.12286299467086792
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000335261,-0.5441805124282837
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256544,-0.5899475812911987
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363298,-0.796377956867218
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000268483,2.247879981994629
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358241,0.6446349024772644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000217289,0.9585572481155396
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329466,-0.13264726102352142
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320917,-0.02953565120697021
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363250,0.15951302647590634
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264228,0.3445435464382172
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365938,0.5406476855278015
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000392395,0.4690471589565277
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347454,0.2618579268455505
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351473,-0.703355073928833
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359073,-0.09411129355430604
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313377,0.23376902937889102
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362174,0.5010212063789368
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348752,-0.8036375641822815
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361640,0.24114230275154114
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359925,-0.35316991806030273
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362107,-0.016011863946914673
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000310260,0.5470299124717712
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000221200,-1.2697739601135254
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307843,-1.2340977191925049
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000393571,0.1005699336528778
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000427550,0.011782445013523102
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000392028,1.3572337627410889
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265100,-0.10796914994716644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000221466,-0.33105775713920593
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000409581,-0.3151381611824036
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000005286,0.12293386459350585
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361400,0.23806172609329224
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000222402,0.03827190026640892
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000233623,0.6990888118743896
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326424,0.2413660138845444
